UDI,ProductID,ProductType,AirTemp,ProcessTemp,TempDifference,RPM,RotationPerSeconds,Torque,Power,ToolWear,OverstrainReading,Target,FailureType
3052,L50231,L,300.2,309.3,9.1,1366,143.0471855,49.3,7052.226245,59,2908.7,0,No Failure
3053,L50232,L,300.1,309.2,9.1,1421,148.806772,42.5,6324.287811,61,2592.5,0,No Failure
3054,H32467,H,300.2,309.3,9.1,1506,157.7079512,35.6,5614.403063,63,2242.8,0,No Failure
3055,H32468,H,300.2,309.3,9.1,1342,140.5339114,48.7,6844.001484,68,3311.6,0,No Failure
3056,L50235,L,300.1,309.2,9.1,1427,149.4350906,37.6,5618.759405,73,2744.8,0,No Failure
3057,L50236,L,300.2,309.2,9,1667,174.5678318,29.9,5219.57817,75,2242.5,0,No Failure
3058,L50237,L,300.1,309.1,9,1400,146.6076572,46.7,6846.57759,77,3595.9,0,No Failure
3059,L50238,L,300,309,9,1709,178.9660615,32.1,5744.810574,79,2535.9,0,No Failure
3060,M17919,M,300,309,9,1368,143.256625,45.8,6561.153425,81,3709.8,0,No Failure
3061,L50240,L,300,309.1,9.1,1882,197.0825791,23.8,4690.565383,84,1999.2,0,No Failure
3062,L50241,L,300.1,309.1,9,1353,141.6858287,58.7,8316.958143,86,5048.2,0,No Failure
3063,L50242,L,299.9,309,9.1,1553,162.6297797,40,6505.191188,88,3520,0,No Failure
3064,L50243,L,300,309.1,9.1,1431,149.8539696,45.4,6803.370219,90,4086,0,No Failure
3065,M17924,M,300.1,309.1,9,1731,181.2698961,30.4,5510.604842,92,2796.8,0,No Failure
3066,M17925,M,300.1,309.2,9.1,1687,176.6622269,27.7,4893.543685,95,2631.5,0,Random Failures
3067,M17926,M,300.1,309.2,9.1,1457,152.5766832,44.3,6759.147066,98,4341.4,0,No Failure
3068,L50247,L,300.1,309.2,9.1,1533,160.5353846,37,5939.80923,101,3737,0,No Failure
3069,H32482,H,300,309,9,1622,169.8554428,31.8,5401.403081,103,3275.4,0,No Failure
3070,L50249,L,300,309.1,9.1,1791,187.5530814,28.2,5288.996896,108,3045.6,0,No Failure
3071,L50250,L,300,309.1,9.1,1631,170.7979206,28.3,4833.581153,110,3113,0,No Failure
3072,L50251,L,300,309,9,2174,227.6607476,16.9,3847.466635,112,1892.8,0,No Failure
3073,L50252,L,300.1,309,8.9,1314,137.6017582,58.2,8008.422329,114,6634.8,0,No Failure
3074,L50253,L,300.1,309.1,9,1478,154.7757981,46.9,7258.984929,116,5440.4,0,No Failure
3075,L50254,L,300.1,309.2,9.1,1783,186.7153234,27.3,5097.328328,118,3221.4,0,No Failure
3076,M17935,M,300.1,309.2,9.1,1385,145.0368608,46.1,6686.199285,120,5532,0,No Failure
3077,L50256,L,300,309.2,9.2,1444,151.2153264,43.6,6592.988231,123,5362.8,0,No Failure
3078,L50257,L,300.1,309.3,9.2,1841,192.7890692,23,4434.148591,125,2875,0,No Failure
3079,M17938,M,300.1,309.4,9.3,1349,141.2669497,56.2,7939.202571,127,7137.4,0,No Failure
3080,L50259,L,300.1,309.3,9.2,1340,140.3244719,56,7858.170424,130,7280,0,No Failure
3081,M17940,M,299.9,309.2,9.3,1539,161.1637031,43.2,6962.271975,132,5702.4,0,No Failure
3082,M17941,M,300,309.3,9.3,1932,202.3185669,21.8,4410.544758,135,2943,0,No Failure
3083,M17942,M,300,309.3,9.3,1407,147.3406955,43.9,6468.25653,138,6058.2,0,No Failure
3084,L50263,L,300.1,309.3,9.2,1712,179.2802208,28.5,5109.486292,141,4018.5,0,No Failure
3085,H32498,H,300.1,309.4,9.3,1329,139.1725546,55.2,7682.325011,143,7893.6,0,No Failure
3086,L50265,L,300.1,309.2,9.1,1441,150.9011671,42.9,6473.66007,148,6349.2,0,No Failure
3087,L50266,L,300,309.2,9.2,1610,168.5988057,32.1,5412.021664,150,4815,0,No Failure
3088,M17947,M,300,309.1,9.1,1474,154.356919,45.2,6976.932741,152,6870.4,0,No Failure
3089,M17948,M,300,309.1,9.1,1624,170.0648823,30.8,5237.998375,155,4774,0,No Failure
3090,H32503,H,300.1,309.3,9.2,1520,159.1740278,38.2,6080.447861,158,6035.6,0,No Failure
3091,H32504,H,300.1,309.3,9.2,1448,151.6342054,45.8,6944.846608,163,7465.4,0,No Failure
3092,L50271,L,300,309.3,9.3,1558,163.1533785,29.7,4845.655341,168,4989.6,0,No Failure
3093,M17952,M,300,309.3,9.3,2293,240.1223985,16.3,3913.995095,170,2771,0,No Failure
3094,L50273,L,300,309.3,9.3,1397,146.2934979,51.2,7490.227093,173,8857.6,0,No Failure
3095,L50274,L,300,309.3,9.3,1972,206.5073571,22,4543.161856,175,3850,0,No Failure
3096,M17955,M,299.9,309.2,9.3,1574,164.8288946,36.5,6016.254651,177,6460.5,0,No Failure
3097,L50276,L,299.9,309.2,9.3,1560,163.362818,38.9,6354.81362,180,7002,0,No Failure
3098,M17957,M,299.9,309.2,9.3,1353,141.6858287,49.8,7055.954268,182,9063.6,0,No Failure
3099,M17958,M,299.9,309.2,9.3,1389,145.4557399,51.2,7447.333881,185,9472,0,No Failure
3100,M17959,M,299.9,309.1,9.2,1513,158.4409895,43.8,6939.71534,188,8234.4,0,No Failure
3101,L50280,L,299.8,309.1,9.3,1578,165.2477736,42.1,6956.931268,191,8041.1,0,No Failure
3102,H32515,H,299.8,309,9.2,1467,153.6238808,37.3,5730.170752,193,7198.9,0,No Failure
3103,L50282,L,299.9,309.1,9.2,1412,147.8642942,48.3,7141.845411,198,9563.4,0,No Failure
3104,L50283,L,299.8,309.1,9.3,1668,174.6725515,30.3,5292.578312,200,6060,0,No Failure
3105,M17964,M,299.8,309.2,9.4,1678,175.7197491,29.8,5236.448523,202,6019.6,0,No Failure
3106,L50285,L,299.8,309.1,9.3,1612,168.8082453,35.4,5975.811882,205,7257,0,No Failure
3107,L50286,L,299.8,309.1,9.3,1485,155.5088364,39.9,6204.80257,207,8259.3,0,No Failure
3108,M17967,M,299.8,309.1,9.3,1456,152.4719635,39.4,6007.39536,209,8234.6,0,No Failure
3109,L50288,L,299.8,309.2,9.4,1504,157.4985117,38.7,6095.192403,212,8204.4,0,No Failure
3110,L50289,L,299.9,309.2,9.3,1491,156.1371549,44.3,6916.875961,214,9480.2,0,No Failure
3111,H32524,H,299.9,309.2,9.3,1525,159.6976266,33.2,5301.961202,0,0,0,No Failure
3112,L50291,L,300,309.2,9.2,1759,184.2020493,27.9,5139.237174,5,139.5,0,No Failure
3113,M17972,M,299.8,309.1,9.3,1355,141.8952682,56.7,8045.461706,7,396.9,0,No Failure
3114,M17973,M,299.9,309.1,9.2,1345,140.8480706,56.8,8000.170412,10,568,0,No Failure
3115,M17974,M,299.9,309.2,9.3,1683,176.2433479,30.5,5375.42211,13,396.5,0,No Failure
3116,L50295,L,299.9,309.2,9.3,1658,173.625354,34.8,6042.162319,16,556.8,0,No Failure
3117,L50296,L,300,309.2,9.2,1566,163.9911365,34.4,5641.295096,18,619.2,0,No Failure
3118,M17977,M,300.1,309.3,9.2,1469,153.8333203,43.9,6753.28276,20,878,0,No Failure
3119,M17978,M,300.2,309.5,9.3,1458,152.681403,46.9,7160.757799,23,1078.7,0,No Failure
3120,L50299,L,300.1,309.4,9.3,1858,194.569305,23.6,4591.835598,26,613.6,0,No Failure
3121,H32534,H,300.1,309.4,9.3,1563,163.6769773,40.8,6678.020672,28,1142.4,0,No Failure
3122,L50301,L,300.1,309.4,9.3,2141,224.2049957,17.9,4013.269423,33,590.7,0,No Failure
3123,L50302,L,300,309.3,9.3,1473,154.2521993,46,7095.601167,35,1610,0,No Failure
3124,H32537,H,300,309.4,9.4,1498,156.8701932,38.5,6039.502437,37,1424.5,0,No Failure
3125,L50304,L,300.1,309.4,9.3,1568,164.200576,39.7,6518.762868,42,1667.4,0,No Failure
3126,L50305,L,300.1,309.4,9.3,1694,177.3952652,27.4,4860.630266,44,1205.6,0,No Failure
3127,L50306,L,300,309.4,9.4,1499,156.9749129,35.7,5604.004391,46,1642.2,0,No Failure
3128,L50307,L,300,309.5,9.5,1717,179.8038195,28.3,5088.448093,48,1358.4,0,No Failure
3129,M17988,M,300.1,309.5,9.4,1462,153.100282,42.8,6552.692069,50,2140,0,No Failure
3130,L50309,L,300.1,309.6,9.5,1642,171.9498379,34.5,5932.269408,53,1828.5,0,No Failure
3131,L50310,L,300.1,309.6,9.5,1760,184.306769,25.4,4681.391933,55,1397,0,No Failure
3132,L50311,L,300.1,309.5,9.4,1660,173.8347935,32.7,5684.397747,57,1863.9,0,No Failure
3133,L50312,L,300.1,309.5,9.4,1557,163.0486587,40.6,6619.775544,59,2395.4,0,No Failure
3134,H32547,H,300.2,309.6,9.4,1442,151.0058869,49.2,7429.489635,61,3001.2,0,No Failure
3135,L50314,L,300.2,309.6,9.4,1359,142.3141472,51.5,7329.178581,66,3399,0,No Failure
3136,L50315,L,300.4,309.8,9.4,1342,140.5339114,52.5,7378.030347,68,3570,0,No Failure
3137,L50316,L,300.4,309.9,9.5,1435,150.2728486,54.8,8234.952103,70,3836,0,No Failure
3138,L50317,L,300.4,309.9,9.5,1567,164.0958563,36.5,5989.498754,72,2628,0,No Failure
3139,L50318,L,300.4,309.9,9.5,1376,144.094383,43.5,6268.105662,74,3219,0,No Failure
3140,H32553,H,300.4,309.9,9.5,1513,158.4409895,38.7,6131.666293,76,2941.2,0,No Failure
3141,H32554,H,300.4,309.9,9.5,2563,268.3967324,12.8,3435.478174,81,1036.8,1,Power Failure
3142,L50321,L,300.5,310,9.5,1521,159.2787475,45.1,7183.471514,86,3878.6,0,No Failure
3143,L50322,L,300.6,310,9.4,1658,173.625354,34.7,6024.799783,88,3053.6,0,No Failure
3144,H32557,H,300.6,310,9.4,1419,148.5973325,42.4,6300.526899,90,3816,0,No Failure
3145,M18004,M,300.6,310,9.4,1478,154.7757981,36.3,5618.36147,95,3448.5,0,No Failure
3146,M18005,M,300.5,310,9.5,1415,148.1784535,43.5,6445.762727,98,4263,0,No Failure
3147,M18006,M,300.5,309.9,9.4,1780,186.4011641,26.5,4939.630849,101,2676.5,0,No Failure
3148,M18007,M,300.4,309.7,9.3,1440,150.7964474,42.8,6454.087948,104,4451.2,0,No Failure
3149,H32562,H,300.4,309.8,9.4,1448,151.6342054,39.7,6019.877955,107,4247.9,0,No Failure
3150,H32563,H,300.4,309.7,9.3,1500,157.0796327,35.2,5529.20307,112,3942.4,0,No Failure
3151,L50330,L,300.4,309.8,9.4,1513,158.4409895,32.9,5212.708554,117,3849.3,0,No Failure
3152,L50331,L,300.5,309.8,9.3,1428,149.5398103,43.8,6549.843692,119,5212.2,0,No Failure
3153,M18012,M,300.5,309.8,9.3,1473,154.2521993,42.3,6524.86803,121,5118.3,0,No Failure
3154,M18013,M,300.5,309.9,9.4,1483,155.2993968,49.3,7656.260264,124,6113.2,0,No Failure
3155,L50334,L,300.4,309.7,9.3,1534,160.6401044,42.5,6827.204435,127,5397.5,0,No Failure
3156,L50335,L,300.5,309.8,9.3,1367,143.1519052,54,7730.202883,129,6966,0,No Failure
3157,L50336,L,300.4,309.7,9.3,1467,153.6238808,36.9,5668.7212,131,4833.9,0,No Failure
3158,M18017,M,300.4,309.7,9.3,1488,155.8229956,42.2,6575.730415,133,5612.6,0,No Failure
3159,L50338,L,300.4,309.7,9.3,1679,175.8244688,30.1,5292.316512,136,4093.6,0,No Failure
3160,H32573,H,300.4,309.8,9.4,1409,147.550135,47.5,7008.631411,138,6555,0,No Failure
3161,M18020,M,300.4,309.7,9.3,1367,143.1519052,51.2,7329.377549,143,7321.6,0,No Failure
3162,L50341,L,300.4,309.8,9.4,1314,137.6017582,63.1,8682.670944,146,9212.6,0,No Failure
3163,L50342,L,300.5,309.9,9.4,1480,154.9852376,40,6199.409503,148,5920,0,No Failure
3164,L50343,L,300.4,309.8,9.4,1549,162.2109007,38.9,6310.004036,150,5835,0,No Failure
3165,L50344,L,300.4,309.7,9.3,1685,176.4527874,31.3,5522.972245,152,4757.6,0,No Failure
3166,L50345,L,300.4,309.6,9.2,1536,160.8495439,34.5,5549.309263,154,5313,0,No Failure
3167,M18026,M,300.4,309.7,9.3,1539,161.1637031,37.7,6075.871608,156,5881.2,0,No Failure
3168,L50347,L,300.4,309.7,9.3,1384,144.9321411,45.1,6536.439563,159,7170.9,0,No Failure
3169,M18028,M,300.4,309.6,9.2,1614,169.0176848,30.3,5121.235848,161,4878.3,0,No Failure
3170,M18029,M,300.4,309.6,9.2,1675,175.4055898,35.5,6226.898439,164,5822,0,No Failure
3171,M18030,M,300.4,309.7,9.3,1685,176.4527874,32.3,5699.425032,167,5394.1,0,No Failure
3172,L50351,L,300.4,309.6,9.2,1386,145.1415806,56.9,8258.555936,170,9673,0,No Failure
3173,M18032,M,300.3,309.6,9.3,1488,155.8229956,41.3,6435.489719,172,7103.6,0,No Failure
3174,L50353,L,300.3,309.6,9.3,1624,170.0648823,32.6,5544.115163,175,5705,0,No Failure
3175,L50354,L,300.3,309.6,9.3,1600,167.5516082,34.6,5797.285643,177,6124.2,0,No Failure
3176,L50355,L,300.3,309.6,9.3,1468,153.7286005,44.7,6871.668443,179,8001.3,0,No Failure
3177,L50356,L,300.3,309.6,9.3,1435,150.2728486,45.4,6822.387326,181,8217.4,0,No Failure
3178,M18037,M,300.2,309.5,9.3,1564,163.781697,33.4,5470.30868,183,6112.2,0,No Failure
3179,M18038,M,300.2,309.4,9.2,1329,139.1725546,53.6,7459.648924,186,9969.6,0,No Failure
3180,L50359,L,300.1,309.3,9.2,1570,164.4100155,36.8,6050.288572,189,6955.2,0,No Failure
3181,M18040,M,300.2,309.4,9.2,1433,150.0634091,48.8,7323.094363,191,9320.8,0,No Failure
3182,L50361,L,300.2,309.4,9.2,1527,159.9070661,37,5916.561445,194,7178,0,No Failure
3183,M18042,M,300.1,309.3,9.2,1443,151.1106066,50.3,7600.863514,196,9858.8,0,No Failure
3184,L50363,L,300.1,309.3,9.2,1616,169.2271243,32,5415.267977,199,6368,0,No Failure
3185,L50364,L,300.1,309.3,9.2,1654,173.206475,31,5369.400724,201,6231,0,No Failure
3186,L50365,L,300.1,309.3,9.2,1685,176.4527874,27.1,4781.870538,203,5501.3,0,No Failure
3187,M18046,M,300.2,309.4,9.2,1456,152.4719635,48.8,7440.631817,205,10004,0,No Failure
3188,M18047,M,300.2,309.4,9.2,1752,183.469011,27.8,5100.438505,208,5782.4,0,No Failure
3189,M18048,M,300.1,309.2,9.1,1438,150.5870079,51,7679.937401,211,10761,0,No Failure
3190,L50369,L,300.1,309.1,9,1551,162.4203402,33.7,5473.565464,214,7211.8,0,No Failure
3191,L50370,L,300.1,309.2,9.1,1599,167.4468884,30.1,5040.151342,216,6501.6,0,No Failure
3192,M18051,M,300.1,309.2,9.1,1732,181.3746159,33.7,6112.324555,218,7346.6,0,No Failure
3193,M18052,M,300.1,309.2,9.1,1418,148.4926128,39.8,5910.005988,221,8795.8,0,No Failure
3194,L50373,L,300,309.1,9.1,1401,146.7123769,44.5,6528.700773,0,0,0,No Failure
3195,L50374,L,300,309,9,1454,152.2625239,51.7,7871.972488,2,103.4,0,No Failure
3196,M18055,M,300,309.2,9.2,1635,171.2167996,32.4,5547.424308,4,129.6,0,No Failure
3197,L50376,L,300,309.1,9.1,1489,155.9277154,40.3,6283.88693,7,282.1,0,No Failure
3198,L50377,L,300,309.1,9.1,1465,153.4144413,40.6,6228.626315,9,365.4,0,No Failure
3199,M18058,M,300,309.1,9.1,1463,153.2050017,45.7,7001.46858,11,502.7,0,No Failure
3200,H32613,H,300.1,309.1,9,1560,163.362818,35.4,5783.043757,14,495.6,0,No Failure
3201,M18060,M,300.1,309.2,9.1,1454,152.2625239,44.4,6760.456063,19,843.6,0,No Failure
3202,L50381,L,300.2,309.1,8.9,1479,154.8805178,47,7279.384338,22,1034,0,No Failure
3203,L50382,L,300.2,309.2,9,1430,149.7492498,43.4,6499.117442,24,1041.6,0,No Failure
3204,M18063,M,300.1,309.1,9,1533,160.5353846,38,6100.344615,26,988,0,No Failure
3205,L50384,L,300.1,309,8.9,1404,147.0265362,54.8,8057.054183,29,1589.2,0,No Failure
3206,M18065,M,300.1,308.9,8.8,1548,162.1061809,38.4,6224.877348,31,1190.4,0,No Failure
3207,M18066,M,300.1,309,8.9,1612,168.8082453,33,5570.672093,34,1122,0,No Failure
3208,M18067,M,300.2,309,8.8,1642,171.9498379,31.2,5364.834943,37,1154.4,0,No Failure
3209,M18068,M,300.2,309.1,8.9,1406,147.2359757,42.2,6213.358174,40,1688,0,No Failure
3210,L50389,L,300.3,309.2,8.9,1587,166.1902514,31.4,5218.373893,43,1350.2,0,No Failure
3211,M18070,M,300.3,309.2,8.9,1364,142.837746,47.6,6799.076709,45,2142,0,No Failure
3212,L50391,L,300.3,309.2,8.9,1462,153.100282,51.4,7869.354494,48,2467.2,0,No Failure
3213,L50392,L,300.3,309.2,8.9,1649,172.6828762,32.4,5594.925189,50,1620,0,No Failure
3214,L50393,L,300.4,309.2,8.8,1752,183.469011,29,5320.601318,52,1508,0,No Failure
3215,H32628,H,300.4,309.3,8.9,1396,146.1887781,51.2,7484.865441,54,2764.8,0,No Failure
3216,M18075,M,300.5,309.4,8.9,2179,228.1843464,16.3,3719.404846,59,961.7,0,No Failure
3217,L50396,L,300.5,309.5,9,1653,173.1017552,27.6,4777.608444,62,1711.2,0,No Failure
3218,L50397,L,300.6,309.5,8.9,2025,212.0575041,21.4,4538.030588,64,1369.6,0,No Failure
3219,L50398,L,300.6,309.6,9,1426,149.3303708,53.6,8004.107875,66,3537.6,0,No Failure
3220,M18079,M,300.6,309.6,9,1503,157.3937919,38.4,6043.921611,68,2611.2,0,No Failure
3221,M18080,M,300.7,309.6,8.9,1525,159.6976266,36.5,5828.963369,71,2591.5,0,No Failure
3222,L50401,L,300.6,309.6,9,1423,149.0162115,49.1,7316.695986,74,3633.4,0,No Failure
3223,M18082,M,300.7,309.7,9,1435,150.2728486,44.7,6717.196332,76,3397.2,0,No Failure
3224,H32637,H,300.6,309.5,8.9,1495,156.5560339,36.5,5714.295237,79,2883.5,0,No Failure
3225,M18084,M,300.6,309.5,8.9,1557,163.0486587,33.8,5511.044665,84,2839.2,0,No Failure
3226,L50405,L,300.6,309.4,8.8,1474,154.356919,40.7,6282.326605,87,3540.9,0,No Failure
3227,L50406,L,300.5,309.3,8.8,1465,153.4144413,46,7057.064298,89,4094,0,No Failure
3228,M18087,M,300.5,309.3,8.8,1589,166.3996909,34.9,5807.349212,91,3175.9,0,No Failure
3229,L50408,L,300.5,309.3,8.8,1475,154.4616388,46.8,7228.804696,94,4399.2,0,No Failure
3230,L50409,L,300.6,309.4,8.8,1442,151.0058869,43.2,6523.454313,96,4147.2,0,No Failure
3231,L50410,L,300.6,309.4,8.8,1556,162.943939,36,5865.981803,98,3528,0,No Failure
3232,L50411,L,300.7,309.3,8.6,1425,149.225651,45.3,6759.921992,100,4530,0,No Failure
3233,L50412,L,300.7,309.3,8.6,1580,165.4572131,38.3,6337.011261,102,3906.6,0,No Failure
3234,H32647,H,300.8,309.4,8.6,1474,154.356919,40.7,6282.326605,104,4232.8,0,No Failure
3235,L50414,L,300.8,309.4,8.6,1489,155.9277154,38.4,5987.62427,109,4185.6,0,No Failure
3236,L50415,L,300.8,309.4,8.6,1946,203.7846435,20.5,4177.585191,111,2275.5,0,No Failure
3237,M18096,M,300.8,309.4,8.6,1342,140.5339114,62.4,8769.31607,113,7051.2,1,Heat Dissipation Failure
3238,M18097,M,300.9,309.5,8.6,1758,184.0973295,26.8,4933.808431,116,3108.8,0,No Failure
3239,M18098,M,300.9,309.4,8.5,1724,180.5368578,25.6,4621.74356,119,3046.4,0,No Failure
3240,L50419,L,301,309.5,8.5,1430,149.7492498,48.5,7262.838616,122,5917,0,No Failure
3241,L50420,L,300.9,309.5,8.6,1612,168.8082453,35.2,5942.050233,124,4364.8,0,No Failure
3242,H32655,H,300.9,309.5,8.6,1469,153.8333203,43.4,6676.3661,126,5468.4,0,No Failure
3243,L50422,L,300.9,309.6,8.7,1384,144.9321411,42.4,6145.122782,131,5554.4,0,No Failure
3244,L50423,L,301,309.6,8.6,1724,180.5368578,28.1,5073.085705,133,3737.3,0,No Failure
3245,M18104,M,301,309.6,8.6,1397,146.2934979,48,7022.087899,135,6480,0,No Failure
3246,M18105,M,301,309.6,8.6,1588,166.2949711,32.7,5437.845556,138,4512.6,0,No Failure
3247,L50426,L,301,309.7,8.7,1468,153.7286005,42,6456.601222,141,5922,0,No Failure
3248,M18107,M,301,309.8,8.8,1594,166.9232897,31.1,5191.314308,143,4447.3,0,No Failure
3249,M18108,M,301,309.7,8.7,1511,158.23155,39.3,6218.499914,146,5737.8,0,No Failure
3250,L50429,L,301.1,309.8,8.7,1493,156.3465944,38.9,6081.882522,149,5796.1,0,No Failure
3251,H32664,H,301.2,309.8,8.6,1709,178.9660615,27,4832.08366,151,4077,0,No Failure
3252,L50431,L,301.1,309.6,8.5,1501,157.1843524,36.1,5674.355123,156,5631.6,0,No Failure
3253,L50432,L,301.1,309.7,8.6,1668,174.6725515,30.8,5379.914587,158,4866.4,0,No Failure
3254,L50433,L,301.1,309.6,8.5,1502,157.2890722,48.9,7691.43563,160,7824,0,No Failure
3255,M18114,M,301,309.7,8.7,1288,134.8790446,58.4,7876.936204,162,9460.8,0,No Failure
3256,L50435,L,301,309.7,8.7,1491,156.1371549,42.9,6698.283944,165,7078.5,0,No Failure
3257,L50436,L,301.1,309.8,8.7,1519,159.069308,39.6,6299.144598,167,6613.2,0,No Failure
3258,L50437,L,301.2,309.9,8.7,1984,207.7639942,19.7,4092.950685,169,3329.3,0,No Failure
3259,L50438,L,301.2,309.9,8.7,1643,172.0545577,32.9,5660.594947,171,5625.9,0,No Failure
3260,M18119,M,301.2,310,8.8,1625,170.1696021,31.6,5377.359425,173,5466.8,0,No Failure
3261,M18120,M,301.3,310,8.7,2068,216.5604536,17.8,3854.776074,176,3132.8,0,No Failure
3262,H32675,H,301.3,310.1,8.8,1469,153.8333203,39.7,6107.182815,179,7106.3,0,No Failure
3263,L50442,L,301.3,310.1,8.8,1558,163.1533785,36.3,5922.467639,184,6679.2,0,No Failure
3264,L50443,L,301.3,310,8.7,1344,140.7433509,54.8,7712.735628,186,10192.8,0,No Failure
3265,H32678,H,301.3,310.1,8.8,1455,152.3672437,44.1,6719.395447,188,8290.8,0,No Failure
3266,L50445,L,301.3,310.1,8.8,1355,141.8952682,53.6,7605.586375,193,10344.8,0,No Failure
3267,L50446,L,301.3,310.1,8.8,1269,132.8893692,56.8,7548.116173,195,11076,1,Overstrain Failure
3268,L50447,L,301.3,310,8.7,1550,162.3156204,41.5,6736.098248,197,8175.5,0,No Failure
3269,M18128,M,301.3,310.1,8.8,1525,159.6976266,37.8,6036.570284,199,7522.2,0,No Failure
3270,M18129,M,301.3,310,8.7,1696,177.6047047,32.4,5754.392432,202,6544.8,0,No Failure
3271,L50450,L,301.4,310.1,8.7,1937,202.8421657,21.8,4421.959212,205,4469,0,No Failure
3272,M18131,M,301.4,310,8.6,1689,176.8716664,32.1,5677.580491,207,6644.7,0,No Failure
3273,M18132,M,301.3,310,8.7,1593,166.8185699,30.8,5138.011953,210,6468,0,No Failure
3274,M18133,M,301.3,309.9,8.6,1565,163.8864168,36,5899.911003,213,7668,0,No Failure
3275,L50454,L,301.3,310,8.7,1665,174.3583923,31.4,5474.853517,0,0,0,No Failure
3276,H32689,H,301.3,310,8.7,1532,160.4306648,36.3,5823.633134,2,72.6,0,No Failure
3277,L50456,L,301.3,310,8.7,1438,150.5870079,40.9,6159.008622,7,286.3,0,No Failure
3278,L50457,L,301.3,310.1,8.8,1531,160.3259451,41.6,6669.559316,9,374.4,0,No Failure
3279,L50458,L,301.3,310,8.7,1506,157.7079512,40.8,6434.484409,11,448.8,0,No Failure
3280,L50459,L,301.2,309.9,8.7,1382,144.7227016,52.4,7583.469563,13,681.2,0,No Failure
3281,M18140,M,301.2,309.9,8.7,1456,152.4719635,50.8,7745.575743,15,762,0,No Failure
3282,M18141,M,301.2,310,8.8,1445,151.3200461,45.6,6900.194104,18,820.8,0,No Failure
3283,L50462,L,301.2,309.9,8.7,1515,158.650429,40.9,6488.802546,21,858.9,0,No Failure
3284,L50463,L,301.2,309.9,8.7,1449,151.7389252,45.5,6904.121095,23,1046.5,0,No Failure
3285,H32698,H,301.2,309.9,8.7,1362,142.6283065,50.7,7231.255138,25,1267.5,0,No Failure
3286,L50465,L,301.2,309.9,8.7,1687,176.6622269,29.7,5246.868139,30,891,0,No Failure
3287,L50466,L,301.2,310,8.8,1618,169.4365638,37.6,6370.814798,32,1203.2,0,No Failure
3288,M18147,M,301.2,310.1,8.9,1558,163.1533785,32.6,5318.800138,34,1108.4,0,No Failure
3289,L50468,L,301.3,310.1,8.8,1662,174.044233,31,5395.371223,37,1147,0,No Failure
3290,M18149,M,301.2,310.1,8.9,1295,135.6120829,56.6,7675.643891,39,2207.4,0,No Failure
3291,L50470,L,301.2,310.2,9,1385,145.0368608,42.3,6135.059214,42,1776.6,0,No Failure
3292,M18151,M,301.2,310.1,8.9,1479,154.8805178,45.5,7047.063561,44,2002,0,No Failure
3293,L50472,L,301.3,310.3,9,1400,146.6076572,44.3,6494.719213,47,2082.1,0,No Failure
3294,M18153,M,301.2,310.3,9.1,1357,142.1047077,54.5,7744.70657,49,2670.5,0,No Failure
3295,L50474,L,301.1,310.2,9.1,1657,173.5206342,34.1,5917.053627,52,1773.2,0,No Failure
3296,L50475,L,301.1,310.2,9.1,1496,156.6607537,43.4,6799.076709,54,2343.6,0,No Failure
3297,M18156,M,301.2,310.3,9.1,1379,144.4085423,43.2,6238.449028,56,2419.2,0,No Failure
3298,L50477,L,301.2,310.3,9.1,1548,162.1061809,38.6,6257.298584,59,2277.4,0,No Failure
3299,L50478,L,301.2,310.3,9.1,1499,156.9749129,38.1,5980.744182,61,2324.1,0,No Failure
3300,L50479,L,301.3,310.5,9.2,1390,145.5604596,45.8,6666.66905,63,2885.4,0,No Failure
3301,H32714,H,301.3,310.4,9.1,1538,161.0589834,38.4,6184.664962,65,2496,0,No Failure
3302,L50481,L,301.3,310.5,9.2,1365,142.9424657,47.7,6818.355616,70,3339,0,No Failure
3303,L50482,L,301.3,310.5,9.2,1503,157.3937919,48.6,7649.338289,72,3499.2,0,No Failure
3304,L50483,L,301.2,310.4,9.2,1390,145.5604596,49.9,7263.466935,74,3692.6,0,No Failure
3305,L50484,L,301.2,310.3,9.1,1497,156.7654734,45.7,7164.182135,76,3473.2,0,No Failure
3306,M18165,M,301.3,310.4,9.1,1577,165.1430538,48.3,7976.4095,78,3767.4,0,No Failure
3307,L50486,L,301.4,310.5,9.1,1432,149.9586893,54.3,8142.756831,81,4398.3,0,No Failure
3308,M18167,M,301.4,310.5,9.1,1563,163.6769773,39.9,6530.711392,83,3311.7,0,No Failure
3309,L50488,L,301.4,310.4,9,1433,150.0634091,43.4,6512.751954,86,3732.4,0,No Failure
3310,L50489,L,301.3,310.4,9.1,1384,144.9321411,50.1,7261.100268,88,4408.8,0,No Failure
3311,L50490,L,301.3,310.4,9.1,1346,140.9527904,46.7,6582.495311,90,4203,0,No Failure
3312,L50491,L,301.3,310.4,9.1,1459,152.7861227,44.7,6829.539686,92,4112.4,0,No Failure
3313,L50492,L,301.4,310.4,9,1639,171.6356786,28.9,4960.271113,94,2716.6,0,No Failure
3314,L50493,L,301.4,310.4,9,1737,181.8982146,31.9,5802.553047,96,3062.4,0,No Failure
3315,L50494,L,301.4,310.5,9.1,1489,155.9277154,43.5,6782.855619,98,4263,0,No Failure
3316,M18175,M,301.5,310.6,9.1,1492,156.2418746,43,6718.400609,100,4300,0,No Failure
