UDI,ProductID,ProductType,AirTemp,ProcessTemp,TempDifference,RPM,RotationPerSeconds,Torque,Power,ToolWear,OverstrainReading,Target,FailureType
1079,H30492,H,296.9,307.7,10.8,1656,173.4159145,30.8,5341.210166,181,5574.8,0,No Failure
1080,L48259,L,297,307.7,10.7,1731,181.2698961,28.5,5166.192039,186,5301,0,No Failure
1081,L48260,L,297,307.8,10.8,1774,185.7728456,28,5201.639676,188,5264,0,No Failure
1082,L48261,L,297,307.8,10.8,1521,159.2787475,40.2,6403.005651,190,7638,0,No Failure
1083,H30496,H,297.1,307.9,10.8,1420,148.7020523,39.8,5918.34168,192,7641.6,0,No Failure
1084,L48263,L,297,307.8,10.8,1683,176.2433479,32.3,5692.660136,197,6363.1,0,No Failure
1085,M15944,M,297,307.7,10.7,1498,156.8701932,47.1,7388.586098,199,9372.9,0,No Failure
1086,L48265,L,297,307.8,10.8,1385,145.0368608,56.4,8180.078951,202,11392.8,1,Overstrain Failure
1087,L48266,L,297,307.9,10.9,1455,152.3672437,49,7465.994941,204,9996,0,No Failure
1088,H30501,H,296.9,307.8,10.9,1549,162.2109007,35.8,5807.150244,206,7374.8,1,Tool Wear Failure
1089,M15948,M,296.9,307.8,10.9,1392,145.7698991,43.9,6399.298572,0,0,0,No Failure
1090,M15949,M,296.9,307.7,10.8,2008,210.2772683,17.5,3679.852195,3,52.5,0,No Failure
1091,L48270,L,296.9,307.7,10.8,1464,153.3097215,41.4,6347.02247,6,248.4,0,No Failure
1092,L48271,L,297,307.7,10.7,1447,151.5294857,46.4,7030.968135,8,371.2,0,No Failure
1093,M15952,M,296.9,307.6,10.7,1685,176.4527874,32,5646.489196,10,320,0,No Failure
1094,M15953,M,296.8,307.5,10.7,1443,151.1106066,39.2,5923.53578,13,509.6,0,No Failure
1095,L48274,L,296.9,307.5,10.6,1354,141.7905484,44.4,6295.50035,16,710.4,0,No Failure
1096,L48275,L,296.9,307.5,10.6,2721,284.9424537,9.3,2649.964819,18,167.4,1,Power Failure
1097,L48276,L,297,307.6,10.6,1680,175.9291886,35.8,6298.264952,20,716,0,No Failure
1098,H30511,H,296.9,307.5,10.6,1397,146.2934979,48.3,7065.975949,22,1062.6,0,No Failure
1099,M15958,M,296.9,307.4,10.5,1521,159.2787475,37.9,6036.664532,27,1023.3,0,No Failure
1100,M15959,M,296.8,307.4,10.6,1472,154.1474795,43.9,6767.074352,30,1317,0,No Failure
1101,H30514,H,296.8,307.5,10.7,1695,177.4999849,30,5324.999548,33,990,0,No Failure
1102,H30515,H,296.7,307.5,10.8,1607,168.2846465,33.6,5654.364122,38,1276.8,0,No Failure
1103,L48282,L,296.8,307.5,10.7,1347,141.0575101,54.8,7729.951556,43,2356.4,0,No Failure
1104,M15963,M,296.7,307.4,10.7,1540,161.2684229,38.7,6241.087966,45,1741.5,0,No Failure
1105,L48284,L,296.6,307.4,10.8,1389,145.4557399,42.7,6210.960092,48,2049.6,0,No Failure
1106,M15965,M,296.6,307.5,10.9,1734,181.5840554,27,4902.769495,50,1350,0,No Failure
1107,L48286,L,296.7,307.6,10.9,1540,161.2684229,38.6,6224.961123,53,2045.8,0,No Failure
1108,M15967,M,296.7,307.5,10.8,1515,158.650429,42.1,6679.183061,55,2315.5,0,No Failure
1109,L48288,L,296.6,307.4,10.8,1504,157.4985117,45.8,7213.431836,58,2656.4,0,No Failure
1110,L48289,L,296.6,307.5,10.9,1557,163.0486587,35.1,5723.007921,60,2106,0,No Failure
1111,L48290,L,296.5,307.4,10.9,1292,135.2979236,52.5,7103.14099,62,3255,0,No Failure
1112,H30525,H,296.5,307.4,10.9,1432,149.9586893,49.2,7377.967515,64,3148.8,0,No Failure
1113,M15972,M,296.5,307.4,10.9,1350,141.3716694,55.6,7860.264819,69,3836.4,0,No Failure
1114,M15973,M,296.6,307.4,10.8,1790,187.4483617,25.8,4836.167731,72,1857.6,0,No Failure
1115,H30528,H,296.4,307.3,10.9,1540,161.2684229,37.4,6031.439016,75,2805,0,No Failure
1116,M15975,M,296.4,307.3,10.9,2077,217.5029314,19.1,4154.305989,80,1528,0,No Failure
1117,L48296,L,296.4,307.3,10.9,1487,155.7182759,37.5,5839.435345,83,3112.5,0,No Failure
1118,L48297,L,296.5,307.4,10.9,1523,159.488187,40.7,6491.169213,85,3459.5,0,No Failure
1119,L48298,L,296.5,307.5,11,1443,151.1106066,41.8,6316.423357,87,3636.6,0,No Failure
1120,L48299,L,296.5,307.5,11,1340,140.3244719,59.1,8293.176287,89,5259.9,0,No Failure
1121,H30534,H,296.6,307.7,11.1,1654,173.206475,31,5369.400724,91,2821,0,No Failure
1122,L48301,L,296.6,307.6,11,1459,152.7861227,40.2,6142.002133,96,3859.2,0,No Failure
1123,L48302,L,296.5,307.6,11.1,1541,161.3731426,38.5,6212.865992,98,3773,0,No Failure
1124,H30537,H,296.6,307.7,11.1,1386,145.1415806,62.3,9042.320471,100,6230,1,Power Failure
1125,M15984,M,296.7,307.8,11.1,1258,131.7374519,69,9089.884184,105,7245,1,Power Failure
1126,M15985,M,296.7,307.8,11.1,1375,143.9896633,51.4,7401.068693,108,5551.2,0,No Failure
1127,L48306,L,296.8,307.9,11.1,1706,178.6519022,30.8,5502.478589,111,3418.8,0,No Failure
1128,M15987,M,296.7,307.8,11.1,1672,175.0914306,32.4,5672.96235,113,3661.2,0,No Failure
1129,M15988,M,296.8,307.9,11.1,1843,192.9985087,25.2,4863.562419,116,2923.2,0,No Failure
1130,L48309,L,296.7,307.9,11.2,1690,176.9763862,29.6,5238.50103,119,3522.4,0,No Failure
1131,L48310,L,296.8,307.9,11.1,1413,147.969014,46.5,6880.55915,121,5626.5,0,No Failure
1132,L48311,L,296.8,307.9,11.1,1489,155.9277154,33.4,5207.985693,123,4108.2,0,No Failure
1133,L48312,L,296.8,307.9,11.1,1271,133.0988088,61.4,8172.266858,125,7675,0,No Failure
1134,M15993,M,296.8,307.9,11.1,1418,148.4926128,47.9,7112.796151,127,6083.3,0,No Failure
1135,M15994,M,296.9,307.8,10.9,1426,149.3303708,50.7,7571.0498,130,6591,0,No Failure
1136,L48315,L,296.9,307.9,11,1535,160.7448241,39.2,6301.197105,133,5213.6,0,No Failure
1137,L48316,L,296.9,307.8,10.9,1557,163.0486587,38.1,6212.153897,135,5143.5,0,No Failure
1138,L48317,L,296.9,307.8,10.9,1653,173.1017552,29.7,5141.12213,137,4068.9,0,No Failure
1139,L48318,L,296.9,307.9,11,1435,150.2728486,41.6,6251.350502,139,5782.4,0,No Failure
1140,M15999,M,297,307.9,10.9,1569,164.3052958,33.3,5471.36635,141,4695.3,0,No Failure
1141,M16000,M,296.9,307.9,11,1385,145.0368608,44.8,6497.651366,144,6451.2,0,No Failure
1142,L48321,L,297,307.9,10.9,1635,171.2167996,31.6,5410.450868,147,4645.2,0,No Failure
1143,L48322,L,296.9,307.9,11,1423,149.0162115,43.9,6541.811686,149,6541.1,0,No Failure
1144,L48323,L,297,307.9,10.9,1479,154.8805178,39.2,6071.316299,151,5919.2,0,No Failure
1145,L48324,L,297,307.9,10.9,1296,135.7168026,69.1,9378.031062,153,10572.3,1,Power Failure
1146,L48325,L,297,307.8,10.8,1553,162.6297797,33.3,5415.571664,155,5161.5,0,No Failure
1147,L48326,L,297,307.9,10.9,1529,160.1165056,42.2,6756.916535,157,6625.4,0,No Failure
1148,M16007,M,297.1,308,10.9,1690,176.9763862,25.6,4530.595485,159,4070.4,0,No Failure
1149,L48328,L,297.1,308,10.9,1348,141.1622299,58,8187.409334,162,9396,0,No Failure
1150,L48329,L,297.2,308.1,10.9,1446,151.4247659,38.5,5829.853487,164,6314,0,No Failure
1151,L48330,L,297.1,307.9,10.8,1456,152.4719635,50,7623.598173,166,8300,0,No Failure
1152,L48331,L,297,307.9,10.9,1350,141.3716694,47.7,6743.428631,168,8013.6,0,No Failure
1153,L48332,L,297.1,307.9,10.8,1507,157.812671,38.3,6044.225298,170,6511,0,No Failure
1154,H30567,H,297,307.9,10.9,1448,151.6342054,45.6,6914.519767,172,7843.2,0,No Failure
1155,L48334,L,296.9,307.9,11,1626,170.2743218,29.9,5091.202223,177,5292.3,0,No Failure
1156,H30569,H,297,307.9,10.9,1846,193.312668,27.3,5277.435835,179,4886.7,0,No Failure
1157,H30570,H,297,307.8,10.8,1404,147.0265362,40.7,5983.980023,184,7488.8,0,No Failure
1158,L48337,L,297,307.8,10.8,1583,165.7713724,37.2,6166.695052,189,7030.8,0,No Failure
1159,L48338,L,297,307.9,10.9,1436,150.3775684,47.7,7173.01001,191,9110.7,0,No Failure
1160,L48339,L,297,307.8,10.8,1609,168.494086,35.6,5998.389461,193,6870.8,0,No Failure
1161,H30574,H,297,307.7,10.7,1834,192.0560309,23.8,4570.933535,195,4641,0,No Failure
1162,L48341,L,297,307.8,10.8,1316,137.8111977,61.2,8434.045302,200,12240,1,Overstrain Failure
1163,L48342,L,296.9,307.8,10.9,1400,146.6076572,57.1,8371.297224,202,11534.2,1,Overstrain Failure
1164,L48343,L,296.9,307.9,11,1367,143.1519052,47.1,6742.454737,204,9608.4,0,No Failure
1165,L48344,L,297.1,308.1,11,1754,183.6784505,30.3,5565.45705,206,6241.8,0,No Failure
1166,L48345,L,297.1,308.1,11,1487,155.7182759,34.6,5387.852345,208,7196.8,0,No Failure
1167,M16026,M,297.1,308.1,11,1506,157.7079512,37.7,5945.589761,210,7917,0,No Failure
1168,L48347,L,297,308.1,11.1,1362,142.6283065,52.5,7487.98609,213,11182.5,1,Overstrain Failure
1169,L48348,L,297.1,308.1,11,1584,165.8760921,36.8,6104.24019,215,7912,0,No Failure
1170,L48349,L,297,308.1,11.1,1355,141.8952682,43.7,6200.82322,217,9482.9,0,No Failure
1171,M16030,M,297.1,308.1,11,1823,190.9041136,24.3,4638.96996,219,5321.7,0,No Failure
1172,H30585,H,297,308.1,11.1,1517,158.8598685,41.4,6576.798557,222,9190.8,0,No Failure
1173,L48352,L,297.1,308.1,11,1446,151.4247659,36.6,5542.146432,227,8308.2,0,No Failure
1174,H30587,H,297.1,308,10.9,1559,163.2580982,38.8,6334.414211,229,8885.2,0,No Failure
1175,M16034,M,297.1,308.1,11,1352,141.5811089,44.4,6286.201236,0,0,0,No Failure
1176,M16035,M,297.2,308.3,11.1,1578,165.2477736,37.8,6246.365841,3,113.4,0,No Failure
1177,M16036,M,297.2,308.3,11.1,1429,149.6445301,42,6285.070263,6,252,0,No Failure
1178,M16037,M,297.2,308.3,11.1,1604,167.9704872,39.4,6618.037196,9,354.6,0,No Failure
1179,L48358,L,297.3,308.5,11.2,1398,146.3982177,60.4,8842.452346,12,724.8,0,No Failure
1180,L48359,L,297.3,308.4,11.1,1441,150.9011671,43.4,6549.110653,14,607.6,0,No Failure
1181,H30594,H,297.3,308.4,11.1,1531,160.3259451,35.6,5707.603645,16,569.6,0,No Failure
1182,L48361,L,297.2,308.3,11.1,1379,144.4085423,52.1,7523.685054,21,1094.1,0,No Failure
1183,L48362,L,297.3,308.3,11,1410,147.6548547,48.1,7102.198512,23,1106.3,0,No Failure
1184,L48363,L,297.3,308.4,11.1,1513,158.4409895,40.5,6416.860075,25,1012.5,0,No Failure
1185,L48364,L,297.3,308.5,11.2,1497,156.7654734,47.5,7446.359987,27,1282.5,0,No Failure
1186,L48365,L,297.3,308.4,11.1,1491,156.1371549,46.5,7260.377702,29,1348.5,0,No Failure
1187,L48366,L,297.3,308.4,11.1,1417,148.387893,47.8,7092.941286,31,1481.8,0,No Failure
1188,M16047,M,297.4,308.6,11.2,1522,159.3834673,38,6056.571757,33,1254,0,No Failure
1189,L48368,L,297.3,308.4,11.1,1339,140.2197521,52.1,7305.449085,36,1875.6,0,No Failure
1190,M16049,M,297.2,308.3,11.1,1794,187.8672407,27.5,5166.349119,38,1045,0,No Failure
1191,L48370,L,297.2,308.4,11.2,1460,152.8908425,42.1,6436.704468,41,1726.1,0,No Failure
1192,M16051,M,297.2,308.3,11.1,1776,185.9822851,28,5207.503983,43,1204,0,No Failure
1193,M16052,M,297.2,308.3,11.1,1431,149.8539696,43.7,6548.61847,46,2010.2,0,No Failure
1194,L48373,L,297.1,308.2,11.1,1347,141.0575101,50.8,7165.721515,49,2489.2,0,No Failure
1195,M16054,M,297,308.1,11.1,1507,157.812671,43.1,6801.726119,51,2198.1,0,No Failure
1196,M16055,M,297,308,11,1408,147.4454152,47.9,7062.635388,54,2586.6,0,No Failure
1197,M16056,M,297,307.9,10.9,1493,156.3465944,34.7,5425.226825,57,1977.9,0,No Failure
1198,M16057,M,296.9,307.9,11,1441,150.9011671,47.6,7182.895555,60,2856,0,No Failure
1199,H30612,H,296.9,307.9,11,1557,163.0486587,36.5,5951.276043,63,2299.5,0,No Failure
1200,M16059,M,296.9,307.9,11,1979,207.2403954,20.4,4227.704066,68,1387.2,0,No Failure
1201,M16060,M,296.9,308,11.1,1430,149.7492498,55.9,8370.983065,71,3968.9,0,No Failure
1202,L48381,L,296.9,308,11.1,1658,173.625354,41,7118.639514,74,3034,0,No Failure
1203,M16062,M,297,308.1,11.1,1355,141.8952682,51.4,7293.416785,76,3906.4,0,No Failure
1204,H30617,H,297,308.1,11.1,1410,147.6548547,47.6,7028.371085,79,3760.4,0,No Failure
1205,L48384,L,296.9,308,11.1,1521,159.2787475,34.5,5495.11679,84,2898,0,No Failure
1206,L48385,L,296.8,308,11.2,1371,143.5707843,54.5,7824.607743,86,4687,0,No Failure
1207,H30620,H,296.9,308,11.1,1318,138.0206372,53.5,7384.104093,88,4708,0,No Failure
1208,M16067,M,297,308.1,11.1,1573,164.7241748,34.9,5748.873701,93,3245.7,0,No Failure
1209,L48388,L,297,308.1,11.1,1489,155.9277154,44.1,6876.412248,96,4233.6,0,No Failure
1210,H30623,H,297,308.1,11.1,2540,265.988178,13.3,3537.642767,98,1303.4,0,No Failure
1211,L48390,L,297,308.1,11.1,1537,160.9542636,39,6277.216281,103,4017,0,No Failure
1212,H30625,H,296.9,308,11.1,1416,148.2831732,46.9,6954.480825,105,4924.5,0,No Failure
1213,L48392,L,296.9,307.9,11,1359,142.3141472,56.5,8040.749317,110,6215,0,No Failure
1214,M16073,M,296.8,307.8,11,1551,162.4203402,38.9,6318.151233,112,4356.8,0,No Failure
1215,M16074,M,296.8,307.8,11,1694,177.3952652,33,5854.043751,115,3795,0,No Failure
1216,L48395,L,296.8,307.9,11.1,1709,178.9660615,28.4,5082.636147,118,3351.2,0,No Failure
1217,L48396,L,296.9,308,11.1,1514,158.5457093,41,6500.374079,120,4920,0,No Failure
1218,L48397,L,297,308.1,11.1,1455,152.3672437,43.5,6627.975101,122,5307,0,No Failure
1219,M16078,M,297,308.2,11.2,1702,178.2330232,30.7,5471.753813,124,3806.8,0,No Failure
1220,M16079,M,296.9,308.1,11.2,1357,142.1047077,41.8,5939.976782,127,5308.6,0,No Failure
1221,L48400,L,297,308.2,11.2,1577,165.1430538,29.4,4855.205782,130,3822,0,No Failure
1222,M16081,M,297,308.3,11.3,1399,146.5029374,46.4,6797.736296,132,6124.8,0,Random Failures
1223,L48402,L,297,308.3,11.3,1399,146.5029374,59,8643.673307,135,7965,0,No Failure
1224,L48403,L,297,308.3,11.3,1492,156.2418746,48.1,7515.23417,137,6589.7,0,No Failure
1225,L48404,L,297.1,308.3,11.2,1763,184.6209283,25.7,4744.757857,139,3572.3,0,No Failure
1226,H30639,H,297.1,308.3,11.2,1492,156.2418746,41.5,6484.037797,141,5851.5,0,No Failure
1227,L48406,L,297.1,308.4,11.3,1488,155.8229956,42.5,6622.477314,146,6205,0,No Failure
1228,L48407,L,297.1,308.4,11.3,1422,148.9114918,42.1,6269.173804,148,6230.8,0,No Failure
1229,M16088,M,297.1,308.4,11.3,1583,165.7713724,38.2,6332.466424,150,5730,0,No Failure
1230,L48409,L,297.1,308.4,11.3,1304,136.5545607,53.5,7305.668996,153,8185.5,0,No Failure
1231,M16090,M,297.1,308.4,11.3,1880,196.8731396,23.5,4626.518781,155,3642.5,0,No Failure
1232,M16091,M,297.2,308.5,11.3,1604,167.9704872,40.7,6836.39883,158,6430.6,0,No Failure
1233,L48412,L,297.2,308.6,11.4,1500,157.0796327,37.1,5827.654372,161,5973.1,0,No Failure
1234,M16093,M,297.2,308.5,11.3,1364,142.837746,55.6,7941.778677,163,9062.8,0,No Failure
1235,H30648,H,297.2,308.5,11.3,2440,255.5162025,14,3577.226835,166,2324,0,No Failure
1236,H30649,H,297.1,308.4,11.3,1654,173.206475,31.4,5438.683314,171,5369.4,0,No Failure
1237,H30650,H,297.1,308.4,11.3,1359,142.3141472,46.6,6631.83926,176,8201.6,0,No Failure
1238,M16097,M,297.1,308.4,11.3,1502,157.2890722,37.3,5866.882393,181,6751.3,0,No Failure
1239,M16098,M,297.1,308.4,11.3,1615,169.1224045,32.6,5513.390387,184,5998.4,0,No Failure
1240,H30653,H,297.2,308.5,11.3,1482,155.1946771,39.3,6099.15081,187,7349.1,0,No Failure
1241,L48420,L,297.2,308.6,11.4,1636,171.3215194,31.3,5362.363556,192,6009.6,0,No Failure
1242,M16101,M,297.1,308.5,11.4,1621,169.750723,32.4,5499.923427,194,6285.6,0,No Failure
1243,L48422,L,297.1,308.4,11.3,1468,153.7286005,44.4,6825.549863,197,8746.8,0,No Failure
1244,M16103,M,297.1,308.4,11.3,1432,149.9586893,53.4,8007.79401,199,10626.6,0,No Failure
1245,L48424,L,297.1,308.4,11.3,1726,180.7462973,28.4,5133.194844,202,5736.8,0,No Failure
1246,M16105,M,297.1,308.4,11.3,1588,166.2949711,33.4,5554.252036,204,6813.6,0,No Failure
1247,H30660,H,297.2,308.5,11.3,1653,173.1017552,33.3,5764.288449,207,6893.1,0,No Failure
1248,L48427,L,297.2,308.5,11.3,1513,158.4409895,42.9,6797.118449,212,9094.8,0,No Failure
1249,L48428,L,297.2,308.6,11.4,1489,155.9277154,40.2,6268.294158,214,8602.8,0,No Failure
1250,L48429,L,297.3,308.7,11.4,1467,153.6238808,36.8,5653.358812,216,7948.8,0,No Failure
1251,L48430,L,297.3,308.7,11.4,1549,162.2109007,36.1,5855.813515,218,7869.8,0,No Failure
1252,M16111,M,297.4,308.8,11.4,1359,142.3141472,48.7,6930.698969,220,10714,0,No Failure
1253,L48432,L,297.5,308.8,11.3,1533,160.5353846,41.5,6662.218461,223,9254.5,0,No Failure
1254,L48433,L,297.5,308.8,11.3,1309,137.0781595,57.3,7854.578537,0,0,0,No Failure
1255,H30668,H,297.5,308.8,11.3,1430,149.7492498,49.4,7397.612941,2,98.8,0,No Failure
1256,H30669,H,297.5,308.9,11.4,1419,148.5973325,50.7,7533.884759,7,354.9,0,No Failure
1257,M16116,M,297.5,308.9,11.4,1535,160.7448241,37.7,6060.079869,12,452.4,0,No Failure
1258,L48437,L,297.5,308.9,11.4,1466,153.519161,43,6601.323923,15,645,0,No Failure
1259,L48438,L,297.5,308.9,11.4,1427,149.4350906,50.4,7531.528564,17,856.8,0,No Failure
1260,M16119,M,297.5,308.9,11.4,1280,134.0412866,48.5,6501.002398,19,921.5,0,No Failure
1261,L48440,L,297.6,309,11.4,1528,160.0117858,33.8,5408.398361,22,743.6,0,No Failure
1262,H30675,H,297.6,309,11.4,1885,197.3967384,25.2,4974.397808,24,604.8,0,No Failure
1263,H30676,H,297.8,309.2,11.4,1648,172.5781564,33,5695.079162,29,957,0,No Failure
1264,L48443,L,297.8,309.2,11.4,1400,146.6076572,56.9,8341.975693,34,1934.6,0,No Failure
1265,M16124,M,297.8,309.3,11.5,2243,234.8864107,15.7,3687.716649,36,565.2,0,No Failure
1266,L48445,L,297.9,309.4,11.5,1558,163.1533785,35.7,5824.575612,39,1392.3,0,No Failure
1267,L48446,L,298,309.6,11.6,1633,171.0073601,34.8,5951.056132,41,1426.8,0,No Failure
1268,M16127,M,298.1,309.6,11.5,1549,162.2109007,38.7,6277.561856,43,1664.1,0,No Failure
1269,L48448,L,298,309.5,11.5,1496,156.6607537,45.8,7175.062518,46,2106.8,0,No Failure
1270,L48449,L,298.1,309.5,11.4,1467,153.6238808,41.8,6421.478216,48,2006.4,0,No Failure
1271,M16130,M,298,309.4,11.4,1276,133.6224075,65.9,8805.716656,50,3295,0,No Failure
1272,H30685,H,298,309.4,11.4,1490,156.0324351,40.5,6319.313623,53,2146.5,0,No Failure
1273,H30686,H,298,309.4,11.4,1562,163.5722575,38.1,6232.103011,58,2209.8,0,No Failure
1274,L48453,L,298.1,309.4,11.3,1397,146.2934979,48.2,7051.346599,63,3036.6,0,No Failure
1275,H30688,H,298.1,309.5,11.4,1530,160.2212253,40.2,6440.893258,65,2613,0,No Failure
1276,M16135,M,298.1,309.4,11.3,1362,142.6283065,47.6,6789.107388,70,3332,0,No Failure
1277,M16136,M,298.2,309.4,11.2,1693,177.2905454,34.4,6098.794762,73,2511.2,0,No Failure
1278,M16137,M,298.2,309.4,11.2,1408,147.4454152,46.5,6856.211807,76,3534,0,No Failure
1279,L48458,L,298.2,309.4,11.2,1398,146.3982177,52.9,7744.465714,79,4179.1,0,No Failure
1280,M16139,M,298.3,309.6,11.3,1531,160.3259451,40.1,6429.070398,81,3248.1,0,No Failure
1281,H30694,H,298.3,309.5,11.2,1521,159.2787475,37.1,5909.241534,84,3116.4,0,No Failure
1282,H30695,H,298.3,309.5,11.2,1427,149.4350906,54.3,8114.325417,89,4832.7,0,No Failure
1283,L48462,L,298.3,309.4,11.1,1546,161.8967414,36.1,5844.472365,94,3393.4,0,No Failure
1284,L48463,L,298.3,309.4,11.1,1356,141.9999879,45.4,6446.799453,96,4358.4,0,No Failure
1285,L48464,L,298.4,309.5,11.1,2153,225.4616328,15.3,3449.562981,98,1499.4,1,Power Failure
1286,M16145,M,298.5,309.6,11.1,1492,156.2418746,41.7,6515.286172,100,4170,0,No Failure
1287,L48466,L,298.5,309.6,11.1,1582,165.6666526,40.3,6676.3661,103,4150.9,0,No Failure
1288,L48467,L,298.5,309.6,11.1,1419,148.5973325,41.5,6166.789299,105,4357.5,0,No Failure
1289,M16148,M,298.5,309.6,11.1,1441,150.9011671,48.2,7273.436256,107,5157.4,0,No Failure
1290,M16149,M,298.6,309.7,11.1,1635,171.2167996,32.2,5513.180948,110,3542,0,No Failure
1291,L48470,L,298.6,309.7,11.1,1429,149.6445301,45.8,6853.719477,113,5175.4,0,No Failure
1292,M16151,M,298.6,309.7,11.1,1675,175.4055898,28.4,4981.518751,115,3266,0,No Failure
1293,M16152,M,298.7,309.7,11,1868,195.6165026,23.8,4655.672761,118,2808.4,0,No Failure
1294,H30707,H,298.7,309.8,11.1,1582,165.6666526,33.4,5533.266197,121,4041.4,0,No Failure
1295,L48474,L,298.8,309.9,11.1,1486,155.6135561,40.3,6271.226311,126,5077.8,0,No Failure
1296,L48475,L,298.7,309.8,11.1,1402,146.8170967,54.3,7972.16835,128,6950.4,0,No Failure
1297,L48476,L,298.7,309.9,11.2,1621,169.750723,34.1,5788.499656,130,4433,0,No Failure
1298,L48477,L,298.8,309.9,11.1,1428,149.5398103,42.4,6340.487957,132,5596.8,0,No Failure
1299,M16158,M,298.7,309.8,11.1,1343,140.6386311,53.6,7538.230628,134,7182.4,0,No Failure
1300,M16159,M,298.7,309.9,11.2,1458,152.681403,40.2,6137.792399,137,5507.4,0,No Failure
1301,L48480,L,298.7,309.8,11.1,1322,138.4395163,57,7891.052427,140,7980,0,No Failure
1302,L48481,L,298.7,309.9,11.2,1483,155.2993968,32.8,5093.820216,142,4657.6,0,No Failure
1303,L48482,L,298.6,309.8,11.2,1505,157.6032315,45.7,7202.467677,144,6580.8,0,Random Failures
1304,L48483,L,298.7,309.9,11.2,1593,166.8185699,42.5,7089.789221,146,6205,0,No Failure
1305,L48484,L,298.8,310,11.2,2098,219.7020462,19.6,4306.160106,148,2900.8,0,No Failure
1306,L48485,L,298.8,310,11.2,1672,175.0914306,30.4,5322.779489,150,4560,0,No Failure
1307,L48486,L,298.8,310,11.2,1487,155.7182759,41.4,6446.736621,152,6292.8,0,No Failure
1308,L48487,L,298.8,310,11.2,1423,149.0162115,42.1,6273.582506,154,6483.4,0,No Failure
1309,L48488,L,298.9,310.1,11.2,1750,183.2595715,25,4581.489286,156,3900,0,No Failure
1310,L48489,L,298.9,310.2,11.3,1654,173.206475,31.1,5386.721372,158,4913.8,0,No Failure
1311,L48490,L,298.9,310.2,11.3,1498,156.8701932,50.2,7874.883697,160,8032,0,No Failure
1312,L48491,L,298.9,310.1,11.2,1587,166.1902514,30.2,5018.945592,162,4892.4,0,No Failure
1313,L48492,L,298.9,310.1,11.2,1473,154.2521993,42.6,6571.14369,164,6986.4,0,No Failure
1314,L48493,L,298.9,310.2,11.3,1359,142.3141472,56.9,8097.674976,166,9445.4,0,No Failure
1315,M16174,M,299,310.3,11.3,1635,171.2167996,34.5,5906.979587,168,5796,0,No Failure
1316,L48495,L,299,310.3,11.3,1520,159.1740278,45,7162.83125,171,7695,0,No Failure
1317,L48496,L,299,310.3,11.3,1507,157.812671,36.7,5791.725024,173,6349.1,0,No Failure
1318,L48497,L,299,310.3,11.3,1428,149.5398103,46.3,6923.693217,175,8102.5,0,No Failure
1319,M16178,M,299,310.3,11.3,1582,165.6666526,33.3,5516.699532,177,5894.1,0,No Failure
1320,L48499,L,299,310.3,11.3,1929,202.0044076,24.4,4928.907546,180,4392,0,No Failure
1321,M16180,M,299,310.3,11.3,1540,161.2684229,38.1,6144.326912,182,6934.2,0,No Failure
1322,L48501,L,298.9,310.2,11.3,1362,142.6283065,53,7559.300243,185,9805,0,No Failure
1323,H30736,H,298.9,310.1,11.2,1452,152.0530844,49.9,7587.448913,187,9331.3,0,No Failure
1324,L48503,L,298.9,310.1,11.2,1361,142.5235867,51.7,7368.469433,192,9926.4,0,No Failure
1325,M16184,M,298.8,310.1,11.3,1243,130.1666556,74.5,9697.415843,194,14453,1,Power Failure
1326,H30739,H,298.8,310.1,11.3,1567,164.0958563,36.8,6038.727511,197,7249.6,0,No Failure
1327,L48506,L,298.9,310.2,11.3,1411,147.7595745,46.5,6870.820213,202,9393,0,No Failure
1328,L48507,L,298.8,310.2,11.4,1814,189.9616358,26.8,5090.971839,204,5467.2,0,No Failure
1329,M16188,M,298.8,310.1,11.3,1719,180.0132591,28.8,5184.381861,206,5932.8,0,No Failure
1330,H30743,H,298.8,310.2,11.4,1663,174.1489528,30.4,5294.128164,209,6353.6,0,No Failure
1331,L48510,L,298.9,310.2,11.3,1696,177.6047047,30.2,5363.662081,214,6462.8,0,No Failure
1332,H30745,H,298.9,310.2,11.3,1771,185.4586863,26.8,4970.292793,216,5788.8,0,No Failure
1333,L48512,L,299,310.3,11.3,1868,195.6165026,24,4694.796062,221,5304,0,No Failure
1334,M16193,M,299,310.3,11.3,1558,163.1533785,35.4,5775.629598,223,7894.2,0,No Failure
1335,L48514,L,299,310.4,11.4,1365,142.9424657,49.1,7018.475068,226,11096.6,1,Overstrain Failure
1336,L48515,L,299,310.4,11.4,1371,143.5707843,53.8,7724.108194,228,12266.4,1,Overstrain Failure
1337,L48516,L,298.9,310.3,11.4,1583,165.7713724,32.6,5404.146739,230,7498,0,No Failure
1338,H30751,H,298.7,310.2,11.5,1613,168.912965,36,6080.86674,0,0,0,No Failure
1339,L48518,L,298.6,310.1,11.5,1721,180.2226986,27.2,4902.057401,5,136,0,No Failure
1340,M16199,M,298.6,310.2,11.6,1668,174.6725515,31.5,5502.185373,7,220.5,0,No Failure
1341,L48520,L,298.6,310.2,11.6,1569,164.3052958,36.3,5964.282237,10,363,0,No Failure
1342,M16201,M,298.6,310.2,11.6,1328,139.0678348,50.5,7022.925657,12,606,0,No Failure
1343,M16202,M,298.6,310.1,11.5,1596,167.1327292,33,5515.380063,15,495,0,No Failure
